1,2,3,4,5,6,7,8,9,10,11,12,13
90395848,Bytovaja elektronika,Telefony,5 16 chek imeetsja,"Na garantii,pol goda telefonu,polnyj komplekt s chehlom!torg","{""Vid telefona"":""iPhone""}",17000,,0,0,0,0,15.37
90728695,Transport,Avtomobili s probegom,"Nissan Primera, 2006","Komplektatsii Elegance (Evropeets): tsentral'nyj zamok, tsvetnaja kamera zadnego vida, ZhK-tsvetnoj displej, bortovoj komp'juter,CD-pleer, radio, klimat-kontrol', elektrosteklopod'emniki, podogrev perednih sidenij, datchik dozhdja, siden'ja: tkan'.otlichnaja muzyka, torg ^p V horoshem sostojanii, salon chistyj, ne kurili.PTS original ^p Zimnjaja rezina R16. Srochno!!!","{""God vypuska"":""2006"", ""Tip kuzova"":""Sedan"", ""Probeg, km"":""130 000 - 139 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja, l"":""1.6"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""Nissan"", ""Model'"":""Primera"", ""Tsvet"":""Serebrjanyj "", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",375000,,0,0,0,0,0.31
83208561,Hobbi i otdyh,Kollektsionirovanie,Farforovaja vaza lfz.50e. g,"V prodazhe bolee 50 figurok sovetskogo perioda,vse v ideal'nom sostojanii,vystavljaju neskol'ko sht. vse voprosy po tel.8@@PHONE@@. ^p Shikarnaja farforovaja vaza LFZ.50e.g. 36 sm.kobal't s pozolotoj. ^p V sovetskie vremena schitalsja dorogim podarkom.","{""Vid tovara"":""Drugoe""}",18000,,0,1,0,0,4.2
14760833,Lichnye veschi,"Odezhda, obuv', aksessuary",Zimnjaja kurtka,"Zimnjaja kurtka v horoshem sostojanii,vnutri na mehu krolika,otdelana mehom pestsa.odevalas' neskol'ko raz. Podklad otstegivaetsja. ^p 8-@@PHONE@@ ^p 8-@@PHONE@@","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4648 (L)""}",2000,,0,2,0,0,9.24
28465540,Zhivotnye,Sobaki,Toj-ter'er,"Devochka toj-ter'era, krasivaja, rzhego tsveta, ochen' laskovaja i igrivaja!","{""Poroda"":""Toj-ter'er""}",8500,,0,0,0,0,4.29
89393958,Nedvizhimost',Komnaty,"Komnata 15 m v 2-k, 3/9 et.","Otlichnaja komnata v shagovoj dostupnosti ot st.m. Pr-t Prosveschenija (Vyborgskij r-ne Spb). Mebel' 2000-h. Neobhodimaja dlja komfortnoj zhizni bytovaja tehnika est' vsja: mikrovolnovka, stiral'naja mashinka, holodil'nik. Ustanovleny steklopakety, est' balkon. Sosedi doma byvajut redko. Sdaetsja kak na dlitel'nyj, tak i na srok ot odnogo mesjatsa. ^p Tol'ko dlja grazhdan RF (registratsija v Sankt-Peterburge ne objazatel'na)! ^p Zvonite - pokazhem etot variant ili operativno i kachestvenno podberem zhil'e po Vashemu vkusu!","{""Tip ob'javlenija"":""Sdam"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Komnat v kvartire"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""3"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Panel'nyj"", ""Adres"":""Ul. Asaf'eva 12""}",13000,,0,0,0,0,1.86
84688097,Transport,Gruzoviki i spetstehnika,Scania 143E,"SCANIA 143E, 500 l.s. 1994 g., 6x4; manipuljator FORESTERI 2010 - 2001 g.v. 2 teleskopa; pritsep JUKY 4-h osnyj, podvizhnye koniki. Mashina nahoditsja v rabote. 1 500 000. Srochno.","{""Vid tehniki"":""Tehnika dlja lesozagotovki""}",1500000,,0,0,0,0,15.6
11924683,Lichnye veschi,Tovary dlja detej i igrushki,Kreslo-kachalka dlja mamy Tutti Bambini GC35 Deluxe,"Eto  sozdano dlja togo, chtoby mama novorozhdennogo malysha mogla kormit' svoju kroshku v ideal'nyh uslovijah. Ego  s uprugim siden'em, mjagkie podlokotniki, na kotorye udobno opirat'sja, kogda na rukah  , i podstavka dlja nog vypolneny tak, chtoby kormjaschaja mama poluchila vozmozhnost' polnost'ju rasslabit'sja, i pochuvstvovat' edinenie s rebenkom kazhdoj kletochkoj svoego tela. Spinku mozhno otkinut' i raspolozhit' v odnoj iz 3 pozitsij. Po bokam, prjamo pod rukami - dva vmestitel'nyh karmana dlja neobhodimyh melochej.  Nadezhnyj mehanizm plavno i besshumno pokachivaet mamu i malysha. ^p Harakteristiki: ^p  Mjagkie podushki ^p  Stul'chik dlja nog ^p  Mjagkie podlokotniki s 2 karmanami po bokam ^p  Podushki suhoj chistki ^p  Prochnoe derevjannoe osnovanie stul'chika i kresla ^p  Effekt sinhronnogo pokachivanija kresla i stul'chika ^p  Spinku kresla mozhno otkinut' i raspolozhit' v odnoj iz 3 pozitsij ^p  Razmery kresla (d h sh h v): 69 h 74 h 104 ^p  Razmery stul'chika (d h sh h v): 38 h 54 h 41 ^p  Maksimal'naja nagruzka 100 kg ^p Kreslo b/u (vsego paru mes.), no v ideal'nom sostojanii, kak novoe (stul'chik dlja nog v upakovke)!","{""Vid tovara"":""Tovary dlja kormlenija""}",8000,,0,0,0,0,20.32
40093908,Rabota,Rezjume,Ischu Rabotu) Semejnaja med. Sestra,"Pomosch' v uhode za pozhilymi ljud'mi. Uborka kvartiry, dostavka produktov.Pomosch' pri zabolevanijah. ^p Bol'shoj stazh raboty v meditsine.","{""Sfera dejatel'nosti"":""Meditsina, farmatsevtika"", ""Grafik raboty"":""Nepolnyj den'""}",8000,,0,0,0,0,0.16
97854792,Transport,Avtomobili s probegom,"Toyota Camry, 2012","samaja polnaja komplektatsija, polnaja shumka, anti-ugonnaja sistema.. ideal'noe sostojanie","{""Marka"":""Toyota"", ""Model'"":""Camry"", ""God vypuska"":""2012"", ""Probeg"":""25 000 - 29 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Chernyj"", ""Ob'em dvigatelja"":""3.5"", ""Korobka peredach"":""Avtomaticheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",1200000,,0,0,0,0,7.7
49460680,Dlja doma i dachi,Mebel' i inter'er,Podarki ruchnoj raboty. topiarii,"Prodaju dekorativnye derev'ja ruchnoj raboty,ostalos' neskol'ko shtuk,poetomu ljuboj za 200r.","{""Vid tovara"":""Predmety inter'era, iskusstvo""}",200,,0,0,0,0,17.91
91706448,Lichnye veschi,"Odezhda, obuv', aksessuary",Vypusknoe plat'e,"vypusknoe plat'e, 2013 goda. Material shifon. Sshito na zakaz.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Plat'ja i jubki"", ""Razmer"":""4244 (S)""}",5000,,0,0,0,0,0.85
89492591,Dlja doma i dachi,Mebel' i inter'er,Komplekt shtor,"prodam gotovye shtory +lambriken+tjul'(komplekt),tsvet bordo,vysota 2.5m.,tjul' 2.5h7.0m.","{""Vid tovara"":""Tekstil' i kovry""}",3000,,0,0,0,0,18.58
73889309,Nedvizhimost',Kvartiry,"3-k kvartira, 62 m, 7/9 et.","Prodam 3-h k.kv. na ul.Latskova,7/9P-horoshee sostojanie,komnaty izolirovannye,lodzhija,PVH,laminat,SUR(plitka),s/t novaja.Ostaetsja kuhnja,shkafy-kupe.Bolee 3-h let,bez pereplanirovki.Prodam ili obmenjaju na dve odnokomnatnye kvartiry v Zhukovskom(doplata).","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""7"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Panel'nyj"", ""Adres"":""Zhukovskij,ul.Latskova""}",5600000,,0,0,0,0,0.02
11061246,Zhivotnye,Koshki,Prodam kotjat,"Prodam kotenka shotlandskoj porody. k lotku priuchen, kushaet sam. Odin mal'chik . data rozhdenija 13.01.14g","{""Poroda"":""Shotlandskaja""}",3500,,0,0,0,0,19.7
20535570,Nedvizhimost',Kvartiry,"1-k kvartira, 48 m, 7/12 et.","__uluchshennoj planirovki 48/18,5/11,  zastrojschik  ""Mervinskij"", individual'noe otoplenie, ne uglovaja, lodzhija - al.profil', kladovka, okna PVH, podzemnaja parkovka. Srok sdachi 4 kv. 2014 g. Razvitaja infrastruktura: shkola, det.sady, supermarkety, poliklinika i t.d.****","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""7"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""12"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""~~ul.Jubilejnaja d.9.....""}",1830000,,0,0,0,0,23.29
92465433,Nedvizhimost',Kvartiry,"3-k kvartira, 141 m",JuBILEJNYJ . Ul. Klary Luchko.. 3k.kv. 19/22et. 141/53/18m2..Monolit.Predchistovaja otdelka. Kvartiry ot podrjadnoj organizatsii. Tsena vygodnee chem u zastrojschika. ZhK Novyj Gorod..   . Ochen' vygodnoe predlozhenie.  Tsena 6150.r. Podrobnaja informatsija po telefonu  8-@@PHONE@@.,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Vtorichka"", ""Adres"":""JuBILEJNYJ . Ul. Klary Luchko.. 3k.kv. 19/22et. 141/""}",0,,0,1,0,0,7.57
80139067,Transport,Avtomobili s probegom,"LADA Kalina, 2008","LADA Kalina, 2008 g. ^p Probeg 70 000 - 74 999 km, 1.6 MT, benzin, perednij privod, hetchbek, levyj rul', tsvet zelenyj ^p Prodaetsja lada kalina 2008g. V horoshem sostojanii. Ne bitaja. Salon ne kurjaschij. 8 klapannaja.Ob'em dvigatelja 1.4 Probeg 72000km. Proigryvatel' SD. Signalizatsija s avtopodzavodom Tomagavk. Perednie steklopod'emniki. Bortovoj komp'juter. Rezina zima,leto(litye diski).","{""God vypuska"":""2008"", ""Tip kuzova"":""Hetchbek"", ""Probeg"":""70 000 - 74 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja"":""1.6"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""VAZ (LADA)"", ""Model'"":""Kalina"", ""Tsvet"":""Zelenyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",180000,,0,0,0,0,21.33
89211773,Transport,Zapchasti i aksessuary,Bridgestone IC7000 275/65R17,Bridgestone IC7000 275/65R17.Tsena za sht.,"{""Diametr, djujmov"":""17"", ""Shirina profilja, mm"":""275"", ""Vysota profilja"":""65"", ""Sezonnost'"":""Zimnie shipovannye"", ""RunFlat"":""Net"", ""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Shiny""}",8500,,0,0,0,0,16.3
26033205,Lichnye veschi,Detskaja odezhda i obuv',Detskij kombinezon,Otlichnoe sostojanie.Nosili raz 5.razmer 62-68.Pokupali v Detskom mire v oktjabre 2013 goda.Torg! Vozmozhna dostavka.,"{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""62-68 sm (2-6 mes)""}",800,,0,0,0,0,0.18
35322606,Nedvizhimost',Garazhi i mashinomesta,"Garazh, 21 m","Prodaetsja podzemnyj garazh GSK- 4444 3.5+6m(21m2) s pogrebom, UL. PROSTORNAJa 7/2. RAZUMNYJ TORG PRI OSMOTRE.","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Garazh"", ""Ploschad'"":""21"", ""Tip garazha"":""Zhelezobetonnyj"", ""Ohrana"":""Da""}",215000,,0,0,0,0,14.74
85168514,Uslugi,Predlozhenija uslug,"Sborka i ustanovka dushevyh kabin, santehniki","sborka i ustanovka dushevyh kabin, ustanovka rakovin,unitazov,smesitelej,stiral'nyh mashin.  ^p obshivaem plastikovymi paneljami, plastikovoj vagonkoj. ^p ukladka linoleuma. sborka mebeli.","{""Vid uslugi"":""Remont, stroitel'stvo""}",0,,0,0,0,0,0.01
57867327,Dlja doma i dachi,Posuda i tovary dlja kuhni,Termos kitajskij krasnyj,Prodaetsja termos kitajskij krasnyj,"{""Vid tovara"":""Posuda""}",50,,0,0,0,0,0.04
55011434,Nedvizhimost',Kvartiry,"1-k kvartira, 57 m","Dom postroen, sdan! Status kvartira! ^p Vozmozhna rassrochka, ipoteka. ^p Raspolozhen v ekologicheski chistom rajone goroda. V shagovoj dostupnosti more. Razvitaja infrastruktura rajona. Magaziny, apteka, shkola, detskij sad, med. uchrezhdenija. ^p Dizajn v podarok!","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Novostrojka"", ""Adres"":""ul. Timirjazeva""}",2264000,,0,0,0,0,21.98
95400795,Transport,Avtomobili s probegom,"GAZ 3110 Volga, 2001",Prodam volgu 3110,"{""Marka"":""GAZ"", ""Model'"":""3110 Volga"", ""God vypuska"":""2001"", ""Probeg"":""10 000 - 14 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Sinij"", ""Ob'em dvigatelja"":""2.5"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Zadnij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",7000,,0,0,0,0,10.94
34220909,Dlja doma i dachi,Bytovaja tehnika,Mikrovolnovaja pech' LG s grilem,,"{""Vid tovara"":""Dlja kuhni"", ""Tip tovara"":""Mikrovolnovye pechi""}",1000,,0,0,0,0,0.91
68088432,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 114 m,"Prodaetsja dom. Ardonskaja-Shota Rustavelli. ^p Dva etazha, AGV, linoleum, plastikovye okna, bez remonta, v s/u hor. rem. plitka, esto dlja a/m. Vomzozhno pod kommertsiju.","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Rasstojanie do goroda, km"":""V cherte goroda"", ""Material sten"":""Kirpich""}",3300000,,0,0,0,0,0.08
37258194,Transport,Avtomobili s probegom,"BMW 5, 2007",Modifikatsija: ^p 525d (197Hp) ^p God vyp: ^p 2007 ^p Tip dvigatelja: ^p 2498 sm / 197 l.s. / Dizel' turbonadduv ^p KPP: ^p Avtomat ^p Privod: ^p Zadnij ^p Probeg: ^p 78 000 km ^p Rul': ^p Levyj ^p Tip kuzova: ^p Sedan /   Seryj metallik ^p VIN: ^p VIN-kod ne ukazan ^p Sostojanie: ^p Otlichnoe ^p Nalichie / Tamozhnja: ^p V nalichii / Rastamozhen ^p Obmen: ^p Rassmotrju varianty ^p Kol-vo hozjaev po PTS: ^p 2,"{""Marka"":""BMW"", ""Model'"":""5"", ""God vypuska"":""2007"", ""Probeg"":""80 000 - 84 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Serebrjanyj "", ""Ob'em dvigatelja"":""2.5"", ""Korobka peredach"":""Avtomaticheskaja"", ""Tip dvigatelja"":""Dizel'nyj"", ""Privod"":""Zadnij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",600000,,0,0,0,0,0.12
93319769,Hobbi i otdyh,Kollektsionirovanie,Shumvaja beretta 92fs,"novaja ^p _legenda Beretta 92FS __ ^p _shumovaja versija__ ^p polnost'ju identichna boevomu originalu za iskljuchenim zaglushki v stole_ ^p ___sdelana v Italii_____ ^p razreshena v RF  ^p _____kal 9mm ______ ^p ne trebuet perezarjadki , zvuk kak u boevoj ^p p","{""Vid tovara"":""Kollektsionnoe oruzhie""}",20000,0,1,0,0,0,18.26
16088183,Dlja biznesa,Oborudovanie dlja biznesa,Vydaem kredit do 2-h millionov bez popuchitelej,Kod ob'javlenija: 638713 ^p Kredit cherez intepnet. Bez sppavok i popuchitelej - Angarsk ^p Polychite kredit za neskol'ko minut. ^p - 9 iz 10 odobrjajutsja ^p - do 2-h millionov pyb ^p - Bez sppavok i popuchitelej ^p - Bydacha kpedita za odin den' ^p - Soglasie bez poseschenija ofisa banka ^p - Bez ppoverki kpeditnoj istopii ^p Oznakomit'cja c uslovijami i ofopmit' zajavku mozhno na nashem nashem sajte.,"{""Vid oborudovanija"":""Drugoe""}",0,0,1,0,0,0,0.06
54077005,Nedvizhimost',Kvartiry,"2-k kvartira, 65 m, 1/14 et.","2-komn. kv.,  Amantaja, 8/1, 1/14, ploschad': obschaja 64.4 kv. m., zhilaja 34.9 kv. m., kuhnja 10.29 kv. m., ^p dom sdan,zaselen,otdelka chistovaja,ipoteka vozmozhna.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne poslednij"", ""Etazh"":""1"", ""Etazhej v dome"":""13-16"", ""Etazhej v dome"":""14"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Amantaja, 8/1""}",3864000,,0,0,0,0,20.81
46948608,Transport,Zapchasti i aksessuary,Fara levaja zerkalo bu. hundaj i30,"Krylo levoe,fara levaja,zerkalo levoe","{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej"", ""Vid zapchasti"":""Kuzov""}",3000,,0,0,0,0,1.46
98966179,Lichnye veschi,Tovary dlja detej i igrushki,Koljaska trost' bebe confort viva+,"v otlichnom sostojanii legkaja, legko skladyvaetsja i raskladyvaetsja, udobnyj mehanizm naklona spinki, zanimaet malo mesta, vlezaet bez problem v ljuboj lift v komplekte rodnoj dozhdevik vse mehanizmy v rabochem sostojanii v podarok mogu otdat' kovrik ili stol s magnitnoj doskoj i bukvami","{""Vid tovara"":""Detskie koljaski""}",2500,,0,0,0,0,0.13
70427709,Nedvizhimost',Kvartiry,"2-k kvartira, 53 m, 10/10 et.","Ochen' teplaja i ujutnaja kvartira v dome ne starshe 15 let. 2 izolirovannye komnaty, v kvartire sdelan otlichnyj kapital'nyj remont: zamenena elektrika, santehnika, plastikovye okna, mezhkomnatnye dveri, nadezhnaja vhodnaja dver', steny vse vyrovneny, krasivye oboi, pol zalivnoj, bezstykovoj laminat. na kuhne sovremennyj garnitur so vstroennoj nadezhnoj tehnikoj, bol'shoj balkon zasteklen i uteplen, v koridore ogromnyj shkaf kupe. vlozhenij ne trebuet, otlichnyj variant v horoshem rajone, bol'shoj dvor s parkovkoj, rjadom magaziny, apteka, sportkompleks.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj"", ""Etazh"":""10"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Kirpichnyj"", ""Ploschad'"":""53"", ""Adres"":""14 mkr""}",4850000,,0,0,0,0,0.28
96874769,Zhivotnye,Koshki,Kotjatki k 8marta,"Kotjatam 2mesjatsa, k lotku priucheny. 3000r","{""Poroda"":""Britanskaja""}",0,,0,0,0,0,12.84
71565238,Nedvizhimost',Kvartiry,"2-k kvartira, 50 m, 5/10 et.","Sdam kvartiru ^p 2-k kvartira 50 m na 5 etazhe 10-etazhnogo panel'nogo doma ^p Sdam na dlitel'nyj srok sem'e!kvartira v horoshem sostojanii.plastikovye okna,novye dveri,telefon ,televidenie ,internet.novyj linoleum,kuhonnyj garnitur,holodil'nik,stiral'naja mashina,2 bol'shih shkafa kupe,obschij koridor s mestom dlja hranenija obuvi.2h spal'naja krovat',divan,tumba s televizorom(na foto otsutsvujut)","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""2"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""5"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Panel'nyj"", ""Adres"":""sjujumbike 63""}",13000,,0,0,0,0,0.16
16767832,Transport,Mototsikly i mototehnika,Honda dio 35,sel i poehal ili obmen na staren'koe avto kljuch na kljuch,"{""Vid tehniki"":""Mopedy i skutery""}",19000,,0,0,0,0,4.91
25962876,Uslugi,Predlozhenija uslug,Remont Thermex (Termeks),"Remont vodonagrevatelej AEG (AEG), Ariston (Ariston),  Edisson (Edisson), Electrolux (Elektroljuks), Electron (Elektron), Isea (Ajsi), Polaris (Poljaris), Real (Real), Thermex (Termeks), Oso(Oso) i pr. Zamena Tena i termostata. ^p Bystro, kachestvenno, v den' obraschenija. ^p Garantija na raboty 1 god.  ^p Bez vyhodnyh: 8.00-22.00.","{""Vid uslugi"":""Bytovye uslugi"", ""Tip uslugi"":""Remont i obsluzhivanie tehniki""}",400,,0,0,0,0,23.5
75543329,Transport,Avtomobili s probegom,"VAZ 2107, 2006",Vaz-21074. God-2006. Tsvet-sinij. Probeg-72t.km. Karbjurator. gaz-benzin. V odnih rukah. Ne bita ne krashena. Signalizatsija s obratnoj svjaz'ju. Magnitola. Rezina novaja vsesezonka.  Otlich'noe sostojanie.,"{""God vypuska"":""2006"", ""Tip kuzova"":""Sedan"", ""Probeg"":""70 000 - 74 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja"":""1.6"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""VAZ (LADA)"", ""Model'"":""2107"", ""Tsvet"":""Sinij"", ""Privod"":""Zadnij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",79000,,0,0,0,0,22.31
82609222,Transport,Zapchasti i aksessuary,Novyj komplektik muzyki,"Novaja USB magnitola Pioneer+koaksial'nye kolonki. ^p 16,5sm+ovaly.","{""Vid tovara"":""Audio- i videotehnika""}",2990,,0,0,0,0,22.93
49603155,Transport,Zapchasti i aksessuary,Zadnij levyj fonar' audi A6(4F),"Nemnogo b/u, rabochij  ^p 4F5945095F","{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej""}",3000,,0,0,0,0,1.45
91203305,Nedvizhimost',Kvartiry,"2-k kvartira, 50 m, 5/9 et.","Prodaetsja dvuhkomnatnaja chistaja ujutnaja kvartira v horoshem sostojanii v kirpichnom dome, okna - na vostok i jug, komnaty izolirovannye, lodzhija 7 kv.m - zasteklennaja. Razvitaja infrastruktura, otlichnaja transportnaja razvjazka, v shagovoj dostupnosti: sadiki, shkoly, ""Pjaterochka"", park Pobedy. Vozmozhna ipoteka.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""5"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""9"", ""Etazhej v dome"":""9-12"", ""Tip doma"":""Kirpichnyj"", ""Ploschad'"":""50"", ""Adres"":""Jugo-Zapadnyj, ul. Shpakovskaja, d. 70/2""}",1500000,,0,0,0,0,5.64
18095206,Transport,Avtomobili s probegom,"Honda Integra, 1993","Avtomobil' v otlichnom tehnicheskom sostojanii, iz Japonii v 2005, ne bityj. ^p Torg vozmozhen, srochnaja prodazha","{""Marka"":""Honda"", ""Model'"":""Integra"", ""God vypuska"":""1993"", ""Probeg"":""200 000 - 249 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Serebrjanyj "", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Avtomaticheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Pravyj"", ""Sostojanie"":""Ne bityj""}",105000,,0,0,0,0,0.07
80424891,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 36 m na uchastke 23 sot.,"1-etazhnyj dom 36 m (brus) na uchastke 23 sot., 150 km do goroda  ^p Dom 36 kv.m. + 23 sotki zemel'nogo uchastka v 5 minutah hod'by do r.Volga. s.Privolzh'e Samarskaja obl. Voda i gaz podvedeny k domu. Rjadom shkola, detskij sad, magazin, avtovokzal. Rassmotrju varianty s ipotekoj, materinskim kapitalom, rassrochkoj.","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Etazhej v dome"":""1"", ""Rasstojanie do goroda"":""150"", ""Material sten"":""Brus"", ""Ploschad' uchastka"":""23""}",500000,,0,0,0,0,0.12
27509285,Bytovaja elektronika,Audio i video,Prodam mr-3 pioner,pioner b.u  v horoshem sostojanii. fleshka .usb. vyhody na sab.,"{""Vid tovara"":""MP3-pleery""}",1800,,0,0,0,0,23.21
28477365,Transport,Avtomobili s probegom,"Hyundai Tucson, 2008","Hyundai Tucson  2008 g. vypuska, probeg 66 tys. km, ob'em dvigatelja 2  l, moschnost' 141 l.s., temno-sinij metallik, polnyj privod, meh. KPP, konditsioner, MR-3 avtomagnitola, salon tkan', podogrev sidenij i zerkal, el. steklopod'emniki, litye diski (zimnie i letnie), ekspluatatsija  s teh. obsluzhivaniem v odnih rukah, ne kurjaschij voditel' - 585 tys. rublej","{""God vypuska"":""2008"", ""Tip kuzova"":""Vnedorozhnik"", ""Probeg, km"":""65 000 - 69 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja, l"":""2.0"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""Hyundai"", ""Model'"":""Tucson"", ""Tsvet"":""Sinij"", ""Privod"":""Polnyj"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",580000,,0,0,0,0,0.51
95773599,Transport,Avtomobili s probegom,"FIAT Punto, 2008","Prodam Fiat Grande Punto.2008 g., 1,3 TDI, MKPP, Polnyj el.paket, konditsioner, 6 aerbegov, mul'tirul', MP3, karbon v salone zavodskoj, g/u+el.usilitel' rulja, bort.komp'juter.2013 godu iz Frantsii. V salone ne kurili. 5 dverej","{""Marka"":""FIAT"", ""Model'"":""Punto"", ""God vypuska"":""2008"", ""Probeg"":""100 000 - 109 999"", ""Tip kuzova"":""Hetchbek"", ""Tsvet"":""Serebrjanyj "", ""Ob'em dvigatelja"":""1.3"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Dizel'nyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",245000,,0,0,0,0,2.03
40807380,Lichnye veschi,"Odezhda, obuv', aksessuary",Pal'to novoe vintazh 90 godov,Pal'to novoe so vremen sssr tsena dogovornaja vozmozhna primerka  meh norka pishite v ljuboe vremja po tsene ustuplju! Prodaju tak kak v dekabre uezzhaju v ameriku dlja prosmotra vseh ostal'nyh moih ob'javlenij nabirajte pal'to novoe vintazh 90 godov i stav'te metro rechnoj vokzal ustuplju po tsene ! Zvonite !,"{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4648 (L)""}",4500,,0,0,0,0,0.27
