1,2,3,4,5,6,7,8,9,10,11,12,13
40896333,Transport,Zapchasti i aksessuary,Refrezherator Elinzh S1,Refrezherator Elinzh S1   b/u v horoshem sostojanie ^p Verhnij na kryshu!!! ^p Polnyj komplekt dlja ustanovki !!! ^p Novyj stoit bolee 100 tys rub!!!,"{""Vid tovara"":""Aksessuary""}",30000,,0,0,0,0,1.79
50743659,Hobbi i otdyh,Velosipedy,Merida Dakar 624-V Girl (2012),"Srochno. Detskij velosiped (9-11let) Merida Dakar 624-V Girl (2012). Rama - 10.5"". Ves-13.4 kilogramm.  ^p  Kuplen 28 aprelja 2012g","{""Vid velosipeda"":""Detskie""}",6500,,0,0,0,0,21.66
65708668,Zhivotnye,Akvarium,Prodam aksesuary v akvarium,"Lava, obogrevatel' vody, kompressor, fil'tr vnutrennij",,0,,0,0,0,0,0.17
72524257,Transport,Novye avtomobili,LADA Bogdan 1.6 MT,"Uvazhaemye klienty, pozdravljaem vas s nastupajuschim Novym Godom!!!  ^p I v preddverii Novogo goda my delaem PODARKI i SUPER SKIDKI na vse avtomobili! ZVONITE!!! ^p Uznajte bol'she o vashem vybore! ZVONITE! My pomozhem sdelat' pravil'nyj vybor!!! ^p STAVKA OT 2,9%! POZVONITE I OSTAVLJaJTE ZAJaVKU! ^p LADA BOGDAN 2110  MT - 89 l.s. 21104-81      ^p Tsvet:  Korichnevyj ^p Komplektatsija vkljuchaet: ^p Detskie zamki  ^p Immobilajzer  ^p Elektorprivod dveri bagazhnika (otkr)  ^p Bortovoj komp'juter  ^p Tahometr  ^p Regulirovka rulja po vysote  ^p Elektrosteklopod'emniki perednie  ^p Obogrev zadnego stekla ^p Tsentral'nyj zamok  ^p Audiopodgotovka  ^p Okraska bamperov v tsvet kuzova  ^p Protivotumannye fary  ^p Dopolnitel'nyj stop-signal  ^p Litye diski ^p Bryzgoviki  ^p Polnorazmernoe zapasnoe koleso ^p Vysokoj populjarnosti modeli sposobstvujut prostornyj salon s uluchshennoj shumoizoljatsiej i bogatoj komplektatsiej, vmestitel'nyj bagazhnyj otsek, privlekatel'nyj vneshnij dizajn. Narjadu s vnushitel'nym perechnem dostoinstv, Bogdan 2110 imeet esche odno vazhnoe preimuschestvo  dostupnuju stoimost'.","{""Marka"":""LADA"", ""Model'"":""Bogdan"", ""Tip kuzova"":""Sedan"", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Nalichie"":""V nalichii""}",258000,,0,0,0,0,17.82
73416642,Lichnye veschi,"Odezhda, obuv', aksessuary",Norkovye varezhki novye,"Prodam norkovye varezhki! Iz kusochkov norki! Novye vnutri pushistye. Teplye. S ponponami. Sdelannye na zakaz. Prekrasno smotrjatsja. ^p Prodaju, v svjazi s istoriej: ^p Molodoj chelovek podaril varezhki, izgotovlennye na zakaz, dumala poterjala, zakazali esche odni, poehali v magazin zabirat' i v mashine nashlis' te, kotorye dumali, chto poterjali.lej.  ^p  Zvonite v ljuboe vremja ;)","{""Vid odezhdy"":""Aksessuary""}",2000,,0,0,0,0,4.79
51887570,Lichnye veschi,Detskaja odezhda i obuv',Kurtka zimnjaja sela (novaja s etiketkoj),"Prodam novuju zimnjuju kurtku temno-serogo tsveta, na rost 104 sm(4 goda), 100% polivinilhlorid. Vnutri flisovaja podkladka, takzhe  imeetsja zapasnoj kusochek materiala i zapasnaja klepka. Kopjushon s mehom,otstegivaetsja. ^p Absoljutno novaja,s etiketkoj,v pakete.","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""98-104 sm (2-4 goda)""}",2800,,0,0,0,0,0.14
27645034,Nedvizhimost',Kvartiry,"1-k kvartira, 61 m, 11/11 et.","Kvartira s remontom, otlichnaja transportnaja razvjazka.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj"", ""Etazh"":""11"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""11"", ""Tip doma"":""Panel'nyj"", ""Adres"":""Deputatskaja, 80""}",3000000,,0,0,0,0,0.23
85113318,Transport,Vodnyj transport,Tajmen' 2,Zhelezo  ne polnyj komplekt - net vesel sidushek i ne ispraven odin nosovoj fal'shbort ^p shpangouty po 500 rub shtuka ^p kil'sony po 700 rub shtuka ^p shtevni po 700 rub shtuka ^p strirgera dlinnye po 350 rub shtuka ^p stringera zamkovye po 350 rub para ^p fal'shborta po 300 rub shtuka ^p Vse vmeste bez upakovki za 8 000 rub ^p Samovyvoz torg vozmozhen,"{""Vid tehniki"":""Kajaki i kanoe""}",8000,,0,0,0,0,17.74
89745834,Nedvizhimost',Kvartiry,"3-k kvartira, 70 m, 3/6 et.","Sdaju 3-h komnatnuju kvartiru na dlitetel'nyj srok chistoplotnoj, spokojnoj sem'e. Kvartira na 3-m etazhe 6-i etazhnogo doma Rumynskoj postrojki za TTs ""Ostrovskij"". Chistyj pod'ezd, domofon, kvartira teplaja, ne uglovaja, posle remonta, 2-e zasteklennye lodzhii, 2-e splitsistemy, televizor,stiral'naja mashina, mikrovolnovka i drugaja bytovaja tehnika. V zale i v komnate raskladyvajuschiesja divany, v spal'ne belyj spal'nyj garnitur. Bol'shoj chistyj tambur na 2-e kvartiry.","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""3"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""3"", ""Etazhej v dome"":""6"", ""Etazhej v dome"":""5-8"", ""Tip doma"":""Panel'nyj"", ""Ploschad'"":""70"", ""Adres"":""pr. N. ostrovskogo, d 4, korp.1""}",25000,,0,0,0,0,16.57
19677015,Nedvizhimost',Komnaty,"Komnata 11 m v 2-k, 3/5 et.",1 sobstvennik.,"{""Tip ob'javlenija"":""Prodam"", ""Komnat v kvartire"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""3"", ""Etazhej v dome"":""5-8"", ""Etazhej v dome"":""5"", ""Adres"":""Nevskogo,7""}",900000,,0,0,0,0,0.10
49620896,Lichnye veschi,"Odezhda, obuv', aksessuary",Rjukzak 0926b Swissgear Wenger,"0926 Novyj. ^p Zhestkaja  spina.    ^p 2 bol'shih otdelenija. 1 srednee otdelenie. 1 malen'koe otdelenie. ^p 2 bokovyh karmana na molnii i 2 s setkoj. ^p Vysota 46 sm., shirina 30sm., glubina(dno) 22sm., 0,810gr. ^p Otdelenie dlja noutbuka.","{""Vid odezhdy"":""Aksessuary""}",1600,,0,0,0,0,2.92
85475406,Transport,Zapchasti i aksessuary,Bamper perednij Pezho 308,Est' drugie zapchasti. ^p Otpravka v regiony,"{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej""}",0,,0,0,0,0,17.74
65095647,Dlja doma i dachi,Remont i stroitel'stvo,Polosa iz nerzhavejki,"Polosa iz nerzhavejki 100 na 10 razm .2m i 1,55,nahoditsja v tule","{""Vid tovara"":""Strojmaterialy""}",0,,0,0,0,0,0.13
71888575,Transport,Mototsikly i mototehnika,Izh-jupiter 2,"Prodaetsja izh-jupiter 2 1966g.v. na hodu, ostalos' pokrasit' no net vremeni... plohaja rezina... samoe glavnoe otlichnyj dvigatel'....SROChNO.. zvonit' v ljuboe vremja...","{""Vid tehniki"":""Mototsikly"", ""Vid mototsikla"":""Dorozhnye""}",5000,,0,0,0,0,0.56
50107962,Transport,Zapchasti i aksessuary,Maslo motornoe Shell Helix HX8 5W-40 4l,"Maslo motornoe Shell Helix HX8 5W-40 4l ^p Novaja , ne otkryval , ne prigodilas'","{""Vid tovara"":""Avtokosmetika i avtohimija""}",1000,,0,0,0,0,0.88
91980324,Nedvizhimost',Kvartiry,"2-k kvartira, 61 m, 8/8 et.","Sdaetcja na dlitel'nyj srok komfoptabel'naja kvartipa.    Kvaptira ochen' yjutnaja, chistaja. V komnatah poctelen kovpovoe pokrytie.   Imeetcjastiral'naja mashina,  holodil'nik,  televizor, doctyp v intepnet.  San/yzel covmestnyj, vylozhen kafel'.     Po zhelaniju vyshlem foto. ^p Nomer v baze: 234567","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""2"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj"", ""Etazh"":""8"", ""Etazhej v dome"":""8"", ""Etazhej v dome"":""5-8"", ""Adres"":""ul. Parglovskaja d. 6""}",22000,,0,0,0,0,8.06
44108049,Lichnye veschi,"Odezhda, obuv', aksessuary",Natural'naja dublenochka,"Polnost'ju natural'naja dublenka,v otlichnom sostojanii,pokupalas' na merkurii,nosilas' malo,dlina 108 sm,razmer 42-46,torg umesten","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4244 (S)""}",8000,,0,0,0,0,8.44
68142061,Transport,Zapchasti i aksessuary,Zimnie Kolesa R16 na Shkodu Oktavija,Prodaju zimnie kolesa na shkodu oktavija 205/55R16 continental  conti Viking contact 5 tsena:12000rublej za komplekt.razumnyj torg,"{""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Kolesa""}",12000,,0,0,0,0,0.03
87006104,Uslugi,Predlozhenija uslug,Pomosch' po pk ili Noutbuku,"Esli vy slovili banner vymogatel' ""Windows Zablokirovan"" ^p Esli vasha sistema ploho rabotaet ili vovse ne rabotaet ^p Esli komp'juter ne zagruzhaetsja ^p Esli net drajverov ^p Esli trebuetsja ustanovit' programmnyj soft ^p Esli trebuetsja pereustanovit' Windows ^p Ili prochie problemmy, zvonite ili pishite na mail : ^p ""@@EMAIL@@"" ^p Otvechu na ljubye vashi voprosy. ^p Tsena zavisit ot problemmy.","{""Vid uslugi"":""Drugoe""}",0,,0,0,1,0,0.05
13228194,Nedvizhimost',Kommercheskaja nedvizhimost',"Sdam ofis, Bagrationa","Ploschad' 37.7 bez peregorodok.   ^p Evroremont, internet, telefon, konditsioner. ^p Tualet na etazhe.  ^p Zdanie nahoditsja pod ohranoj. Imejutsja lifty","{""Tip ob'javlenija"":""Arenda"", ""Vid ob'ekta"":""Ofis"", ""Adres"":""Bagrationa""}",19000,,0,0,0,0,0.04
60264489,Nedvizhimost',Komnaty,"Komnata 14 m v 2-k, 4/9 et.",Sdaetsja komnata dlja odnogo muzhchiny slavjanina.Komnata v dvuhkomnatnoj kvartire tam prozhivaet odna zhenschina hozjajka rabotajuschajaKvartira chistaja akkuratnaja .V komnate vsja neobhodimaja mebel' imeetsja.Kuhnja vstroennaja so vsej bytovoj tehnikoj.SUR v plitke. Srochno ^p komissija agentstva 100% po faktu zaselenija,"{""Tip ob'javlenija"":""Sdam"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Komnat v kvartire"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""4"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Monolitnyj"", ""Adres"":""Dekabristov d.29a""}",13000,,0,0,0,0,0.07
90583929,Lichnye veschi,Tovary dlja detej i igrushki,Stul'chik dlja kormlenija Peg-Perego Prima best,"Stul v rabochem sostojanii, vse rabotaet , sobiraetsja, razbiraetsja ,v tom chisle mehanizmy blokirovanija kolesikovRemni bezopasnosti na meste. Potertosti na sidenii, sm na foto.ne porvan i ne tresnut, prosto stert verhnij sloj. Mjagkoe i udobnoe sidenie iz kozhzama. Stolik imeet dopolnitel'nuju s'emnuju chast'. Mogu podvesti k metro ili vstretit'sja na peresechenii MKAD. S varshavkoj ili trassoj Don .","{""Vid tovara"":""Tovary dlja kormlenija""}",1200,,0,0,0,0,4.73
84935244,Bytovaja elektronika,"Igry, pristavki i programmy",Sony playstation 3,Menjaju ps3 super slim 500Gb na ljubuju proshituju ps3 ili prodam,"{""Vid tovara"":""Igrovye pristavki""}",0,,0,0,0,0,0.10
93508044,Transport,Zapchasti i aksessuary,Zimnjaja rezina s diskami i kolpakami,Razmer 185 na 65 r 15 iznosa net,"{""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Kolesa""}",14000,,0,0,0,0,0.18
15892685,Lichnye veschi,Chasy i ukrashenija,Zaponki,"prodam zaponki ,novye,emal' s bukvoj A i s kamnjami","{""Vid tovara"":""Bizhuterija""}",300,,0,0,0,0,7.59
76124945,Bytovaja elektronika,"Igry, pristavki i programmy",Prazdnik Sporta (Sports Champions) Russkaja Versija,Prazdnik Sporta (Sports Champions) Russkaja Versija dlja PlayStation Move (PS3) ^p Prazdnik sporta 2 Russkaja Versija dlja PlayStation Move (PS3),"{""Vid tovara"":""Igry dlja pristavok""}",1,,0,0,0,0,21.10
78834925,Lichnye veschi,"Odezhda, obuv', aksessuary",Vjazanaja norka,"Prodam kurtku iz vjazanoj norki za 17000 kupila za 36000, tsennik vesit.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4648 (L)""}",17000,,0,0,0,0,0.55
37273681,Transport,Gruzoviki i spetstehnika,Prodaetsja assenizatorskaja mashina na baze gaz 3309,"Gaz 3309 turbo dizel', 2007 goda, v horoshem sostojanii,est' melkie nedochety, nasosnoe oborudovanie v ideal'nom sostojanii, bochka 4 kuba usilennaja shvelerami, rama takzhe usilennaja, shlangi prilagajutsja 16 metrov, 100mm., dopolnitel'naja informatsija pri vstreche libo po telefonu. Vozmozhen torg!!!!","{""Vid tehniki"":""Kommunal'naja tehnika""}",380000,,0,0,0,0,21.58
28372128,Transport,Zapchasti i aksessuary,Prodaju shiny kumho,,"{""Shirina profilja, mm"":""195"", ""Vysota profilja"":""65"", ""Diametr"":""15"", ""Sezonnost'"":""Letnie"", ""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Shiny""}",5500,,0,0,0,0,19.94
83734135,Transport,Zapchasti i aksessuary,Rezina zimnjaja Nokian nordman,"Nokian nordman 235/65 R17 SUV XL 108T M+S, shipy, b/u 1 mesjats, 4 sht.","{""Shirina profilja, mm"":""235"", ""Vysota profilja"":""65"", ""Diametr"":""17"", ""Sezonnost'"":""Zimnie shipovannye"", ""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Shiny""}",5000,,0,0,0,0,0.12
62936578,Transport,Zapchasti i aksessuary,Goodyear ultragrip ICE navi NH,3 shiny v ochen' horoshem sostojanii 1 trebuet remont. komplekt 6000,"{""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Shiny""}",6000,,0,0,0,0,0.06
98150928,Dlja doma i dachi,Remont i stroitel'stvo,Zamok novyj bol'shoj iz nerzhavejki,Novyj bol'shoj zamok iz nerzhavejki SSSR ruchnaja rabota!,"{""Vid tovara"":""Dveri""}",1000,,0,0,0,0,0.33
33327759,Uslugi,Predlozhenija uslug,Passazhirskie perevozki,GAZEL' 13 MEST PASSAZhIRSKIE PEREVOZKI GOROD RAJON,"{""Vid uslugi"":""Transport, perevozki"", ""Tip uslugi"":""Taksi""}",0,,0,0,0,0,0.02
69603989,Lichnye veschi,"Odezhda, obuv', aksessuary",Tufli novye,"Prodam tufli vesenne-letnie, tsvet svetlo-zolotistyj bezh, kabluk 6 sm. Samovyvoz.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Obuv'"", ""Razmer"":""36""}",1500,,0,0,0,0,0.72
98272195,Uslugi,Predlozhenija uslug,Avon,"Prinimaju zakazy na produktsiju AVON. Skidki, podarki, spetsial'nye predlozhenija dlja pokupatelej. Nuzhen katalog - zvonite.","{""Vid uslugi"":""Krasota, zdorov'e""}",0,,0,0,0,0,0.29
17514506,Lichnye veschi,Tovary dlja detej i igrushki,Verdi Sonic (3 v 1),"Koljaska posle odnogo rebenka, kuplena v marte 2013 goda. Vse v horoshem sostojanii. Udobnaja v upravlenii. Prodaem: shassi; ^p avtokreslo, ljul'ka dlja novorozhdennyh s matrasikom,progulochnyj blok , chehol dlja nozhek; Smotret' v KRASNOKAMSKE","{""Vid tovara"":""Detskie koljaski""}",6000,,0,0,0,0,9.49
24513599,Transport,Zapchasti i aksessuary,Ochechnik wolkswagen polo,original'nyj ochechnik volkswagen polo,"{""Vid tovara"":""Aksessuary""}",500,,0,0,0,0,15.35
35417461,Lichnye veschi,Detskaja odezhda i obuv',Novyj zimnij komplekt,"kak na foto sinij ^p aimico-kids Zimnij kostjum dvojka dlja mal'chika. kak na foto sinij ^p Kurtka plaschevka, kapjushon otstegivaetsja, uteplitel' hollofajber 320 gr. na kv.m., flisovaja podkladka . Polukombinezon plaschevka, na spinke flisovaja podkladka, uteplitel' hollofajber 320 gr. na kv. m ^p TsENA 2000","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""98-104 sm (2-4 goda)""}",2000,,0,0,0,0,0.66
10497120,Transport,Novye avtomobili,LADA Kalina 1.6 MT,"Lada Kalina 2013 g.v. V nastojaschij moment nahoditsja na sklade v g. Moskva. ^p ===================================================== ^p V svjazi s chem nash Avtotsentr dlja regional'nyh zhitelej provodit aktsiju Besplatnyj proezd do Moskvy. Vsem pokupateljam my darim zimnjuju rezinu, a takzhe 1 podarok na Vash vybor ^p ====================================================== ^p V komplektatsiju Standart vhodit: ^p INTER'ER: ^p Razdel'noe zadnee siden'e ^p Obivka sidenij tkan' ^p EKSTER'ER: ^p Edinyj kljuch zazhiganija i zamkov dverej ^p Diski koles shtampovannye 13'' ^p Okraska kuzova pastel'naja ili metallizirovannaja ^p BEZOPASNOST': ^p Trehtochechnye inertsionnye remni bezopasnosti ^p Blokirovka linii vybora zadnego hoda ^p Immobilizator ^p Tsentral'nyj zamok s distantsionnym upravleniem ^p KOMFORT: ^p Reguliruemaja po uglu naklona rulevaja kolonka ^p Regulirovka remnej bezopasnosti perednih sidenij po vysote ^p Elektrosteklopod'emniki perednih dverej ^p MUL'TIMEDIA: ^p Kombinatsija priborov s funktsiej bortovogo komp'jutera, elektronnyh chasov i indikatsiej temperatury naruzhnogo vozduha ^p PROChEE: ^p Korrektor sveta far elektricheskij ^p Plafon osveschenija veschevogo jaschika ^p Plafon osveschenija bagazhnogo otdelenija ^p Instrument voditelja: domkrat, kljuch kombinirovannyj kolesnyj ^p Elektronnoe regulirovanie urovnja jarkosti podsvetki priborov i simvolov ^p Signalizatory ostavlennyh kljuchej zazhiganija, nevykljuchennyh gabaritnyh ognej, vkljuchennoj peredachi zadnego hoda, diagnostiki avtomobilja ^p Fil'tr vozduha, postupajuschego v salon ^p Atermal'nye stekla ^p Polnorazmernoe zapasnoe koleso ^p ====================================================== ^p Podrobnuju informatsiju po tsvetovoj gamme i komplektatsijah v nalichii utochnjajte u menedzhera po besplatnomu telefonu: 8 @@PHONE@@","{""Marka"":""LADA"", ""Model'"":""Kalina"", ""Tip kuzova"":""Hetchbek"", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Nalichie"":""V nalichii""}",270400,,0,1,0,0,22.44
34126314,Nedvizhimost',Kvartiry,"2-k kvartira, 40 m, 1/5 et.","Dom v samom tsentre, tihij zelenyj dvor, sostojanie obychnoe.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne poslednij"", ""Etazh"":""1"", ""Etazhej v dome"":""5-8"", ""Etazhej v dome"":""5"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""M. Gor'kogo 29""}",2400000,,0,0,0,0,20.52
74983270,Lichnye veschi,"Odezhda, obuv', aksessuary",Plat'e,"Krasivoe i narjadnoe plat'e. Razmer 42. Tsena 1100. (novoe, mne ne podoshel razmer)","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Plat'ja i jubki"", ""Razmer"":""4244 (S)""}",1100,,0,0,0,0,22.57
12274162,Dlja biznesa,Oborudovanie dlja biznesa,Tokarnyj stanok nastol'nyj,Prodam tokarnyj stanok nastol'nyj v rabochem sostojanii,"{""Vid oborudovanija"":""Promyshlennoe""}",12000,,0,0,0,0,3.21
26271406,Bytovaja elektronika,Tovary dlja komp'jutera,GeForce 6600(AGP) 256 MB,Otlichnaja videokarta dlja raz'ema DDR1...tol'ko trebuetsja pochinka.,"{""Vid tovara"":""Komplektujuschie"", ""Tip tovara"":""Videokarty""}",150,,0,0,0,0,20.95
20956920,Lichnye veschi,Tovary dlja detej i igrushki,Ljul'ka do 6 mes,Ljul'ka v ideal'nom sostojanii. Rebenok pochti v nej ne spal. Kachalka-majatnik. horoshaja furnitura. Baldahin i bortik v komplekte. Matrasik na kokosovoj struzhke. .,"{""Vid tovara"":""Detskaja mebel'""}",4000,,0,0,0,0,0.13
63183217,Lichnye veschi,Detskaja odezhda i obuv',Zhiletka dutaja Zara baby,"Prodam detskuju zhiletku dutuju Zara baby. Rost 94 sm, na 2-3 goda. V otlichnom sostojanii.Po telefonu sprosit' Mariju.","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""Bez razmera""}",500,,0,0,0,0,16.01
97671875,Lichnye veschi,"Odezhda, obuv', aksessuary","Sumka kozhanaja ""Oranzhevyj krokodil""","""Oranzhevyj krokodil"" - ochen' klassnaja i nezhnaja vydelka pod kozhu krokodila. Vnutri vse neobhodimye karmashki (dlja mobil'nogo telefona i melochi) +dlinnyj remeshok. Pljus snaruzhi karmashek na molnii. Zakryvaetsja na molniju i krasivuju zastezhku. ^p Razmer: vysota 25sm, dlina 33sm, ob'em v zakrytom vide 12sm ^p Vse sumki est' v nalichii - mozhno priehat', vybrat'  i priobresti ponravivshujusja. ^p Zvonite - u nas gibkij grafik raboty.","{""Vid odezhdy"":""Aksessuary""}",2000,,0,0,0,0,20.35
92202593,Lichnye veschi,Tovary dlja detej i igrushki,Elka,1.5 m  pr ROSSIJa   pushistaja  s shishkami  ostatok  1 sht   po optovoj,"{""Vid tovara"":""Igrushki""}",700,,0,0,0,0,0.09
44137236,Nedvizhimost',Kvartiry,"1-k kvartira, 37 m, 3/10 et.","SDAJu sovremennuju, komfortabel'nuju kvartiru dlja otdyha i komandirovok na sutki i bolee prodolzhitel'nye sroki v verhnej chasti goroda, zvonite!!! V Nizhnem Novgorode v prekrasnom tihom spal'nom rajone sdaetsja na sutki i bolee prodolzhitel'nye sroki blagoustroennaja odnokomnatnaja kvartira. V kvartire est' vse dlja komfortnogo prozhivanija: TV,kabel'noe televidenie,internet,neobhodimaja bytovaja tehnika,posuda,fen,vsegda chistye postel'nye prinadlezhnosti,gigienicheskie prinadlezhnosti.V kvartire predusmotreno razmeschenie ne bolee 4-h chelovek,est' dvuhspal'naja krovat' i divan. Bol'shaja parkovka u doma. Rjadom magazin Perekrestok, TTs Gagarinskij, Otkrytyj materik, TTs Zhanto, produktovyj rynok, mnogo magazinov, kafe, prospekt Gagarina. Do tsentra goroda 15-30 minut.Otlichnaja transportnaja razvjazka vo vse rajony goroda.Prekrasnoe mesto! U nas vsegda chisto, ujutno. Kvartira  namnogo vygodnee, chem prozhivanie v gostinitse.Zvonite i bronirujte! My vsegda rady otvetit' na Vashi voprosy. Predostavljajutsja OTChETNYE DOKUMENTY.Zvonite!!!","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Posutochno"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""3"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Mikrorajon Scherbinki-2. ulitsa 40 let Pobedy,20""}",2000,,0,0,0,0,2.36
47430062,Uslugi,Predlozhenija uslug,Gruzoperevozki po gorodu I mezhdugorodnie,my  perevezli bolee 10000tonn gruzov. stazh voditelej  bolee 7 let. garantija sohrannosti gruza.i tol'ko  do  15 nojabrja skidka.,"{""Vid uslugi"":""Transport, perevozki"", ""Tip uslugi"":""Gruzoperevozki""}",0,,0,0,0,0,0.30
27321880,Hobbi i otdyh,Ohota i rybalka,Mr-27M,"Prodam novoe ohotnich'e ruzh'e MR-27M. Dlina stvolov 750mm, potronnik na 76 mm.",,20000,0,1,0,0,0,0.06
98906655,Uslugi,Predlozhenija uslug,Remont noutbukov,"Remont i nastrojka komp'juterov.Maksimal'no bystro, tseny razumnye. ^p Diagnostika besplatnaja, vyzov tozhe (v predelah kanav., lenin., avto. r-nov). ^p Takzhe remontiruem noutbuki, ljuboj slozhnosti. Monitory, kopiry i MFU. ^p Garantija na vse vidy uslug. ^p Zakljuchaem dogovora na obsluzhivanie komp'juternoj i kopiroval'noj tehniki.","{""Vid uslugi"":""IT, internet, telekom""}",0,,0,0,0,0,1.51
26615380,Transport,Novye avtomobili,Citroen C4 Aircross 2.0 AT,"V nashem salone Vy smozhete vospol'zovat'sja sledujuschimi uslugami : ^p - Programma Trade-in ^p - Servis i Garantii ^p Luchshie predlozhenija po avtokreditovaniju: ^p -Sodejstvie poluchenie kredita ^p - 99% polozhitel'noe reshenie ^p - Dostatochno pasporta ili voditel'skoe udostoverenie ^p - Pervonachal'nyj vznos - ot 0% ^p - AVTOKASKO ne trebuetsja ^p - Srok kredita ot treh mesjatsev do 7 let ^p - Dosrochnoe pogashenija kredita bez shtrafnyh sanktsij ^p - Protsentnaja stavka ot 2,9% godovyh ^p - Rassrochka do 3 let ^p POKUPAJa V KREDIT: POLUChAJTE SKIDKI, L'GOTY, PODARKI! ^p ---------------------------------------------------------------- ^p Citroen C4 Aircross 2.0 CVT 2WD (150 l.s.) Dynamique ^p tsvet: sinij ^p V nalichii vse tsveta i komplektatsii ^p ABS - antiblokirovochnaja sistema tormozov ^p Brake Assist - sistema pomoschi pri ekstrennom tormozhenii ^p EBD - elektronnaja sistema raspredelenija tormoznyh sil ^p ESP - sistema stabilizatsii kursovoj ustojchivosti ^p Adaptatsija zadnih remnej bezopasnosti dlja detej ^p Immobilajzer ^p Kreplenija dlja detskogo siden'ja ISO FIX ^p Perednie trehtochechnye remni bezopasnosti s prednatjazhiteljami, ogranichiteljami usilija i regulirovkoj po vysote ^p Podushka bezopasnosti dlja voditelja ^p Podushka bezopasnosti dlja passazhira ^p Signalizatsija ^p Tsentral'nyj zamok s distantsionnym upravleniem ^p Regulirovka rulevoj kolonki po vynosu i vysote ^p Regulirovka rulja po vyletu ^p Regulirovka siden'ja voditelja po vysote ^p Selektor rezhima transmissii 4WD / 2WD / LOCK ^p Skladyvaemyj zadnij rjad sidenij 60:40 ^p Tsentral'nyj podlokotnik ^p Elektrosteklopod'emniki ^p Elektrousilitel' rulja ^p 16'' stal'nye kolesnye diski ^p Bagazhnye dugi ^p Podogrev zerkal zadnego vida ^p Elektroprivod zerkal zadnego vida ^p Okraska kuzova ^p Polnorazmernoe zapasnoe koleso","{""Marka"":""Citroen"", ""Model'"":""C4 Aircross"", ""Tip kuzova"":""Vnedorozhnik"", ""Ob'em dvigatelja"":""2.0"", ""Korobka peredach"":""Avtomaticheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Nalichie"":""V nalichii""}",889000,,0,0,0,0,21.66
